Area,Item,Year,Crop_Yield,Rainfall,Pesticides,Temperature,Rainfall_Category,Temperature_Band,Pesticide_Category,Rainfall_Temp_Index,Pesticide_Efficiency,Log_Pesticides
Argentina,Maize,2004,63931.0,591.0,65003.34,18.11,Low,Cool,Very High,10703.01,0.9834881794046367,11.082209315879577
Argentina,Potatoes,2004,230426.0,591.0,65003.34,17.67,Low,Cool,Very High,10442.970000000001,3.544778702468174,11.082209315879577
Argentina,Potatoes,2004,230426.0,591.0,65003.34,18.11,Low,Cool,Very High,10703.01,3.544778702468174,11.082209315879577
Argentina,"Rice, paddy",2004,62661.0,591.0,65003.34,17.67,Low,Cool,Very High,10442.970000000001,0.9639510223471234,11.082209315879577
Argentina,"Rice, paddy",2004,62661.0,591.0,65003.34,18.11,Low,Cool,Very High,10703.01,0.9639510223471234,11.082209315879577
Argentina,Sorghum,2004,45531.0,591.0,65003.34,17.67,Low,Cool,Very High,10442.970000000001,0.7004301558942065,11.082209315879577
Argentina,Sorghum,2004,45531.0,591.0,65003.34,18.11,Low,Cool,Very High,10703.01,0.7004301558942065,11.082209315879577
Argentina,Soybeans,2004,22075.0,591.0,65003.34,17.67,Low,Cool,Very High,10442.970000000001,0.33959271027134497,11.082209315879577
Argentina,Soybeans,2004,22075.0,591.0,65003.34,18.11,Low,Cool,Very High,10703.01,0.33959271027134497,11.082209315879577
Argentina,Sweet potatoes,2004,154867.0,591.0,65003.34,17.67,Low,Cool,Very High,10442.970000000001,2.3824101590755324,11.082209315879577
Argentina,Sweet potatoes,2004,154867.0,591.0,65003.34,18.11,Low,Cool,Very High,10703.01,2.3824101590755324,11.082209315879577
Argentina,Wheat,2004,25441.0,591.0,65003.34,17.67,Low,Cool,Very High,10442.970000000001,0.39137386826787257,11.082209315879577
Argentina,Wheat,2004,25441.0,591.0,65003.34,18.11,Low,Cool,Very High,10703.01,0.39137386826787257,11.082209315879577
Argentina,Cassava,2005,100000.0,591.0,65437.73,17.32,Low,Cool,Very High,10236.12,1.5281470163005912,11.088869563997845
Argentina,Cassava,2005,100000.0,591.0,65437.73,17.83,Low,Cool,Very High,10537.529999999999,1.5281470163005912,11.088869563997845
Argentina,Maize,2005,73587.0,591.0,65437.73,17.32,Low,Cool,Very High,10236.12,1.1245175448851161,11.088869563997845
Argentina,Maize,2005,73587.0,591.0,65437.73,17.83,Low,Cool,Very High,10537.529999999999,1.1245175448851161,11.088869563997845
Argentina,Potatoes,2005,230426.0,591.0,65437.73,17.32,Low,Cool,Very High,10236.12,3.5212480437808007,11.088869563997845
Argentina,Potatoes,2005,230426.0,591.0,65437.73,17.83,Low,Cool,Very High,10537.529999999999,3.5212480437808007,11.088869563997845
Argentina,"Rice, paddy",2005,60165.0,591.0,65437.73,17.32,Low,Cool,Very High,10236.12,0.9194096523572508,11.088869563997845
Argentina,"Rice, paddy",2005,60165.0,591.0,65437.73,17.83,Low,Cool,Very High,10537.529999999999,0.9194096523572508,11.088869563997845
Argentina,Sorghum,2005,51872.0,591.0,65437.73,17.32,Low,Cool,Very High,10236.12,0.7926804202954427,11.088869563997845
Argentina,Sorghum,2005,51872.0,591.0,65437.73,17.83,Low,Cool,Very High,10537.529999999999,0.7926804202954427,11.088869563997845
Argentina,Soybeans,2005,27287.0,591.0,65437.73,17.32,Low,Cool,Very High,10236.12,0.41698547633794236,11.088869563997845
Argentina,Soybeans,2005,27287.0,591.0,65437.73,17.83,Low,Cool,Very High,10537.529999999999,0.41698547633794236,11.088869563997845
Argentina,Sweet potatoes,2005,154472.0,591.0,65437.73,17.32,Low,Cool,Very High,10236.12,2.3605592590198494,11.088869563997845
Argentina,Sweet potatoes,2005,154472.0,591.0,65437.73,17.83,Low,Cool,Very High,10537.529999999999,2.3605592590198494,11.088869563997845
Argentina,Wheat,2005,26356.0,591.0,65437.73,17.32,Low,Cool,Very High,10236.12,0.40275842761618386,11.088869563997845
Argentina,Wheat,2005,26356.0,591.0,65437.73,17.83,Low,Cool,Very High,10537.529999999999,0.40275842761618386,11.088869563997845
Argentina,Cassava,2006,100000.0,591.0,65872.12,18.1,Low,Cool,Very High,10697.1,1.5180698895088012,11.09548574653699
Argentina,Cassava,2006,100000.0,591.0,65872.12,18.35,Low,Cool,Very High,10844.85,1.5180698895088012,11.09548574653699
Argentina,Maize,2006,59030.0,591.0,65872.12,18.1,Low,Cool,Very High,10697.1,0.8961166557770454,11.09548574653699
Argentina,Maize,2006,59030.0,591.0,65872.12,18.35,Low,Cool,Very High,10844.85,0.8961166557770454,11.09548574653699
Argentina,Potatoes,2006,230426.0,591.0,65872.12,18.1,Low,Cool,Very High,10697.1,3.4980277235995505,11.09548574653699
Argentina,Potatoes,2006,230426.0,591.0,65872.12,18.35,Low,Cool,Very High,10844.85,3.4980277235995505,11.09548574653699
Argentina,"Rice, paddy",2006,70610.0,591.0,65872.12,18.1,Low,Cool,Very High,10697.1,1.0719091489821646,11.09548574653699
Argentina,"Rice, paddy",2006,70610.0,591.0,65872.12,18.35,Low,Cool,Very High,10844.85,1.0719091489821646,11.09548574653699
Argentina,Sorghum,2006,46778.0,591.0,65872.12,18.1,Low,Cool,Very High,10697.1,0.7101227329144271,11.09548574653699
Argentina,Sorghum,2006,46778.0,591.0,65872.12,18.35,Low,Cool,Very High,10844.85,0.7101227329144271,11.09548574653699
Argentina,Soybeans,2006,26793.0,591.0,65872.12,18.1,Low,Cool,Very High,10697.1,0.4067364654960931,11.09548574653699
Argentina,Soybeans,2006,26793.0,591.0,65872.12,18.35,Low,Cool,Very High,10844.85,0.4067364654960931,11.09548574653699
Argentina,Sweet potatoes,2006,143478.0,591.0,65872.12,18.1,Low,Cool,Very High,10697.1,2.1780963160694378,11.09548574653699
Argentina,Sweet potatoes,2006,143478.0,591.0,65872.12,18.35,Low,Cool,Very High,10844.85,2.1780963160694378,11.09548574653699
Argentina,Wheat,2006,25302.0,591.0,65872.12,18.1,Low,Cool,Very High,10697.1,0.3841020434435169,11.09548574653699
Argentina,Wheat,2006,25302.0,591.0,65872.12,18.35,Low,Cool,Very High,10844.85,0.3841020434435169,11.09548574653699
Argentina,Cassava,2007,100000.0,591.0,81582.64,16.71,Low,Cool,Very High,9875.61,1.225735944118208,11.309384030655274
Argentina,Cassava,2007,100000.0,591.0,81582.64,17.14,Low,Cool,Very High,10129.74,1.225735944118208,11.309384030655274
Argentina,Maize,2007,76655.0,591.0,81582.64,16.71,Low,Cool,Very High,9875.61,0.9395878879638123,11.309384030655274
Argentina,Maize,2007,76655.0,591.0,81582.64,17.14,Low,Cool,Very High,10129.74,0.9395878879638123,11.309384030655274
Argentina,Potatoes,2007,230426.0,591.0,81582.64,16.71,Low,Cool,Very High,9875.61,2.824414306593822,11.309384030655274
Argentina,Potatoes,2007,230426.0,591.0,81582.64,17.14,Low,Cool,Very High,10129.74,2.824414306593822,11.309384030655274
Argentina,"Rice, paddy",2007,65604.0,591.0,81582.64,16.71,Low,Cool,Very High,9875.61,0.8041318087793092,11.309384030655274
Argentina,"Rice, paddy",2007,65604.0,591.0,81582.64,17.14,Low,Cool,Very High,10129.74,0.8041318087793092,11.309384030655274
Argentina,Sorghum,2007,47021.0,591.0,81582.64,16.71,Low,Cool,Very High,9875.61,0.5763532982838226,11.309384030655274
Argentina,Sorghum,2007,47021.0,591.0,81582.64,17.14,Low,Cool,Very High,10129.74,0.5763532982838226,11.309384030655274
Argentina,Soybeans,2007,29712.0,591.0,81582.64,16.71,Low,Cool,Very High,9875.61,0.36419066371640196,11.309384030655274
Argentina,Soybeans,2007,29712.0,591.0,81582.64,17.14,Low,Cool,Very High,10129.74,0.36419066371640196,11.309384030655274
Argentina,Sweet potatoes,2007,141667.0,591.0,81582.64,16.71,Low,Cool,Very High,9875.61,1.7364633399539418,11.309384030655274
Argentina,Sweet potatoes,2007,141667.0,591.0,81582.64,17.14,Low,Cool,Very High,10129.74,1.7364633399539418,11.309384030655274
Argentina,Wheat,2007,26234.0,591.0,81582.64,16.71,Low,Cool,Very High,9875.61,0.3215595675799707,11.309384030655274
Argentina,Wheat,2007,26234.0,591.0,81582.64,17.14,Low,Cool,Very High,10129.74,0.3215595675799707,11.309384030655274
Argentina,Cassava,2008,100000.0,591.0,87149.01,17.71,Low,Cool,Very High,10466.61,1.14744679891603,11.375386165692854
Argentina,Cassava,2008,100000.0,591.0,87149.01,18.39,Low,Cool,Very High,10868.49,1.14744679891603,11.375386165692854
Argentina,Maize,2008,64525.0,591.0,87149.01,17.71,Low,Cool,Very High,10466.61,0.7403900470005684,11.375386165692854
Argentina,Maize,2008,64525.0,591.0,87149.01,18.39,Low,Cool,Very High,10868.49,0.7403900470005684,11.375386165692854
Argentina,Potatoes,2008,230426.0,591.0,87149.01,17.71,Low,Cool,Very High,10466.61,2.6440157608702513,11.375386165692854
Argentina,Potatoes,2008,230426.0,591.0,87149.01,18.39,Low,Cool,Very High,10868.49,2.6440157608702513,11.375386165692854
Argentina,"Rice, paddy",2008,68278.0,591.0,87149.01,17.71,Low,Cool,Very High,10466.61,0.783453725363887,11.375386165692854
Argentina,"Rice, paddy",2008,68278.0,591.0,87149.01,18.39,Low,Cool,Very High,10868.49,0.783453725363887,11.375386165692854
Argentina,Sorghum,2008,47474.0,591.0,87149.01,17.71,Low,Cool,Very High,10466.61,0.5447388933173961,11.375386165692854
Argentina,Sorghum,2008,47474.0,591.0,87149.01,18.39,Low,Cool,Very High,10868.49,0.5447388933173961,11.375386165692854
Argentina,Soybeans,2008,28216.0,591.0,87149.01,17.71,Low,Cool,Very High,10466.61,0.323763588782147,11.375386165692854
Argentina,Soybeans,2008,28216.0,591.0,87149.01,18.39,Low,Cool,Very High,10868.49,0.323763588782147,11.375386165692854
Argentina,Sweet potatoes,2008,145105.0,591.0,87149.01,17.71,Low,Cool,Very High,10466.61,1.6650026775671054,11.375386165692854
Argentina,Sweet potatoes,2008,145105.0,591.0,87149.01,18.39,Low,Cool,Very High,10868.49,1.6650026775671054,11.375386165692854
Argentina,Wheat,2008,28271.0,591.0,87149.01,17.71,Low,Cool,Very High,10466.61,0.32439468452155085,11.375386165692854
Argentina,Wheat,2008,28271.0,591.0,87149.01,18.39,Low,Cool,Very High,10868.49,0.32439468452155085,11.375386165692854
Argentina,Cassava,2009,101695.0,591.0,61586.56,18.16,Low,Cool,Very High,10732.56,1.651226319081321,11.02821518107541
Argentina,Cassava,2009,101695.0,591.0,61586.56,18.09,Low,Cool,Very High,10691.19,1.651226319081321,11.02821518107541
Argentina,Maize,2009,55760.0,591.0,61586.56,18.16,Low,Cool,Very High,10732.56,0.9053776444463785,11.02821518107541
Argentina,Maize,2009,55760.0,591.0,61586.56,18.09,Low,Cool,Very High,10691.19,0.9053776444463785,11.02821518107541
Argentina,Potatoes,2009,230426.0,591.0,61586.56,18.16,Low,Cool,Very High,10732.56,3.7414373941750574,11.02821518107541
Argentina,Potatoes,2009,230426.0,591.0,61586.56,18.09,Low,Cool,Very High,10691.19,3.7414373941750574,11.02821518107541
Argentina,"Rice, paddy",2009,68842.0,591.0,61586.56,18.16,Low,Cool,Very High,10732.56,1.1177906707133713,11.02821518107541
Argentina,"Rice, paddy",2009,68842.0,591.0,61586.56,18.09,Low,Cool,Very High,10691.19,1.1177906707133713,11.02821518107541
Argentina,Sorghum,2009,38752.0,591.0,61586.56,18.16,Low,Cool,Very High,10732.56,0.629217978435905,11.02821518107541
Argentina,Sorghum,2009,38752.0,591.0,61586.56,18.09,Low,Cool,Very High,10691.19,0.629217978435905,11.02821518107541
Argentina,Soybeans,2009,18480.0,591.0,61586.56,18.16,Low,Cool,Very High,10732.56,0.3000605966529604,11.02821518107541
Argentina,Soybeans,2009,18480.0,591.0,61586.56,18.09,Low,Cool,Very High,10691.19,0.3000605966529604,11.02821518107541
Argentina,Sweet potatoes,2009,151208.0,591.0,61586.56,18.16,Low,Cool,Very High,10732.56,2.455171141704591,11.02821518107541
Argentina,Sweet potatoes,2009,151208.0,591.0,61586.56,18.09,Low,Cool,Very High,10691.19,2.455171141704591,11.02821518107541
Argentina,Wheat,2009,19628.0,591.0,61586.56,18.16,Low,Cool,Very High,10732.56,0.3187007246268565,11.02821518107541
Argentina,Wheat,2009,19628.0,591.0,61586.56,18.09,Low,Cool,Very High,10691.19,0.3187007246268565,11.02821518107541
Argentina,Cassava,2010,101000.0,591.0,105915.04,17.33,Low,Cool,Very High,10242.029999999999,0.9535855003642508,11.570401983764986
Argentina,Cassava,2010,101000.0,591.0,105915.04,17.84,Low,Cool,Very High,10543.44,0.9535855003642508,11.570401983764986
Argentina,Maize,2010,78040.0,591.0,105915.04,17.33,Low,Cool,Very High,10242.029999999999,0.7368100242418429,11.570401983764986
Argentina,Maize,2010,78040.0,591.0,105915.04,17.84,Low,Cool,Very High,10543.44,0.7368100242418429,11.570401983764986
Argentina,Potatoes,2010,230426.0,591.0,105915.04,17.33,Low,Cool,Very High,10242.029999999999,2.175553391157751,11.570401983764986
Argentina,Potatoes,2010,230426.0,591.0,105915.04,17.84,Low,Cool,Very High,10543.44,2.175553391157751,11.570401983764986
Argentina,"Rice, paddy",2010,57646.0,591.0,105915.04,17.33,Low,Cool,Very High,10242.029999999999,0.5442612846930456,11.570401983764986
Argentina,"Rice, paddy",2010,57646.0,591.0,105915.04,17.84,Low,Cool,Very High,10543.44,0.5442612846930456,11.570401983764986
Argentina,Sorghum,2010,48163.0,591.0,105915.04,17.33,Low,Cool,Very High,10242.029999999999,0.45472810350538034,11.570401983764986
Argentina,Sorghum,2010,48163.0,591.0,105915.04,17.84,Low,Cool,Very High,10543.44,0.45472810350538034,11.570401983764986
Argentina,Soybeans,2010,29053.0,591.0,105915.04,17.33,Low,Cool,Very High,10242.029999999999,0.27430217368398596,11.570401983764986
Argentina,Soybeans,2010,29053.0,591.0,105915.04,17.84,Low,Cool,Very High,10543.44,0.27430217368398596,11.570401983764986
Argentina,Sweet potatoes,2010,149382.0,591.0,105915.04,17.33,Low,Cool,Very High,10242.029999999999,1.41038127936052,11.570401983764986
Argentina,Sweet potatoes,2010,149382.0,591.0,105915.04,17.84,Low,Cool,Very High,10543.44,1.41038127936052,11.570401983764986
Argentina,Wheat,2010,27113.0,591.0,105915.04,17.33,Low,Cool,Very High,10242.029999999999,0.2559857789245142,11.570401983764986
Argentina,Wheat,2010,27113.0,591.0,105915.04,17.84,Low,Cool,Very High,10543.44,0.2559857789245142,11.570401983764986
Argentina,Cassava,2011,100000.0,591.0,100424.62,17.58,Low,Cool,Very High,10389.779999999999,0.9957618384631333,11.517172632969938
Argentina,Cassava,2011,100000.0,591.0,100424.62,17.93,Low,Cool,Very High,10596.63,0.9957618384631333,11.517172632969938
Argentina,Maize,2011,63503.0,591.0,100424.62,17.58,Low,Cool,Very High,10389.779999999999,0.6323386402792435,11.517172632969938
Argentina,Maize,2011,63503.0,591.0,100424.62,17.93,Low,Cool,Very High,10596.63,0.6323386402792435,11.517172632969938
Argentina,Potatoes,2011,230426.0,591.0,100424.62,17.58,Low,Cool,Very High,10389.779999999999,2.2944941738970592,11.517172632969938
Argentina,Potatoes,2011,230426.0,591.0,100424.62,17.93,Low,Cool,Very High,10596.63,2.2944941738970592,11.517172632969938
Argentina,"Rice, paddy",2011,67901.0,591.0,100424.62,17.58,Low,Cool,Very High,10389.779999999999,0.6761322459348521,11.517172632969938
Argentina,"Rice, paddy",2011,67901.0,591.0,100424.62,17.93,Low,Cool,Very High,10596.63,0.6761322459348521,11.517172632969938
Argentina,Sorghum,2011,44029.0,591.0,100424.62,17.58,Low,Cool,Very High,10389.779999999999,0.43842397985693293,11.517172632969938
Argentina,Sorghum,2011,44029.0,591.0,100424.62,17.93,Low,Cool,Very High,10596.63,0.43842397985693293,11.517172632969938
Argentina,Soybeans,2011,26053.0,591.0,100424.62,17.58,Low,Cool,Very High,10389.779999999999,0.2594258317748001,11.517172632969938
Argentina,Soybeans,2011,26053.0,591.0,100424.62,17.93,Low,Cool,Very High,10596.63,0.2594258317748001,11.517172632969938
Argentina,Sweet potatoes,2011,148754.0,591.0,100424.62,17.58,Low,Cool,Very High,10389.779999999999,1.4812355651874491,11.517172632969938
Argentina,Sweet potatoes,2011,148754.0,591.0,100424.62,17.93,Low,Cool,Very High,10596.63,1.4812355651874491,11.517172632969938
Argentina,Wheat,2011,35063.0,591.0,100424.62,17.58,Low,Cool,Very High,10389.779999999999,0.34914397342032844,11.517172632969938
Argentina,Wheat,2011,35063.0,591.0,100424.62,17.93,Low,Cool,Very High,10596.63,0.34914397342032844,11.517172632969938
Argentina,Cassava,2012,100000.0,591.0,111654.5,18.18,Low,Cool,Very High,10744.38,0.895611949254627,11.62317351713876
Argentina,Cassava,2012,100000.0,591.0,111654.5,18.43,Low,Cool,Very High,10892.13,0.895611949254627,11.62317351713876
Argentina,Maize,2012,57346.0,591.0,111654.5,18.18,Low,Cool,Very High,10744.38,0.5135976284195584,11.62317351713876
Argentina,Maize,2012,57346.0,591.0,111654.5,18.43,Low,Cool,Very High,10892.13,0.5135976284195584,11.62317351713876
Argentina,Potatoes,2012,230426.0,591.0,111654.5,18.18,Low,Cool,Very High,10744.38,2.0637227901894666,11.62317351713876
Argentina,Potatoes,2012,230426.0,591.0,111654.5,18.43,Low,Cool,Very High,10892.13,2.0637227901894666,11.62317351713876
Argentina,"Rice, paddy",2012,66617.0,591.0,111654.5,18.18,Low,Cool,Very High,10744.38,0.5966298122349548,11.62317351713876
Argentina,"Rice, paddy",2012,66617.0,591.0,111654.5,18.43,Low,Cool,Very High,10892.13,0.5966298122349548,11.62317351713876
Argentina,Sorghum,2012,46534.0,591.0,111654.5,18.18,Low,Cool,Very High,10744.38,0.4167640644661481,11.62317351713876
Argentina,Sorghum,2012,46534.0,591.0,111654.5,18.43,Low,Cool,Very High,10892.13,0.4167640644661481,11.62317351713876
Argentina,Soybeans,2012,22814.0,591.0,111654.5,18.18,Low,Cool,Very High,10744.38,0.2043249101029506,11.62317351713876
Argentina,Soybeans,2012,22814.0,591.0,111654.5,18.43,Low,Cool,Very High,10892.13,0.2043249101029506,11.62317351713876
Argentina,Sweet potatoes,2012,148126.0,591.0,111654.5,18.18,Low,Cool,Very High,10744.38,1.3266341559529087,11.62317351713876
Argentina,Sweet potatoes,2012,148126.0,591.0,111654.5,18.43,Low,Cool,Very High,10892.13,1.3266341559529087,11.62317351713876
Argentina,Wheat,2012,32199.0,591.0,111654.5,18.18,Low,Cool,Very High,10744.38,0.2883780915404973,11.62317351713876
Argentina,Wheat,2012,32199.0,591.0,111654.5,18.43,Low,Cool,Very High,10892.13,0.2883780915404973,11.62317351713876
Argentina,Cassava,2013,99459.0,591.0,111654.5,16.45,Low,Cool,Very High,9721.949999999999,0.8907666886091594,11.62317351713876
Argentina,Cassava,2013,99459.0,591.0,111654.5,16.88,Low,Cool,Very High,9976.08,0.8907666886091594,11.62317351713876
Argentina,Maize,2013,66037.0,591.0,111654.5,16.45,Low,Cool,Very High,9721.949999999999,0.591435262929278,11.62317351713876
Argentina,Maize,2013,66037.0,591.0,111654.5,16.88,Low,Cool,Very High,9976.08,0.591435262929278,11.62317351713876
Argentina,Potatoes,2013,230426.0,591.0,111654.5,16.45,Low,Cool,Very High,9721.949999999999,2.0637227901894666,11.62317351713876
Argentina,Potatoes,2013,230426.0,591.0,111654.5,16.88,Low,Cool,Very High,9976.08,2.0637227901894666,11.62317351713876
Argentina,"Rice, paddy",2013,67187.0,591.0,111654.5,16.45,Low,Cool,Very High,9721.949999999999,0.6017348003457063,11.62317351713876
Argentina,"Rice, paddy",2013,67187.0,591.0,111654.5,16.88,Low,Cool,Very High,9976.08,0.6017348003457063,11.62317351713876
Argentina,Sorghum,2013,40852.0,591.0,111654.5,16.45,Low,Cool,Very High,9721.949999999999,0.3658753935095002,11.62317351713876
Argentina,Sorghum,2013,40852.0,591.0,111654.5,16.88,Low,Cool,Very High,9976.08,0.3658753935095002,11.62317351713876
Argentina,Soybeans,2013,25391.0,591.0,111654.5,16.45,Low,Cool,Very High,9721.949999999999,0.22740483003524234,11.62317351713876
Argentina,Soybeans,2013,25391.0,591.0,111654.5,16.88,Low,Cool,Very High,9976.08,0.22740483003524234,11.62317351713876
Argentina,Sweet potatoes,2013,147498.0,591.0,111654.5,16.45,Low,Cool,Very High,9721.949999999999,1.3210097129115896,11.62317351713876
Argentina,Sweet potatoes,2013,147498.0,591.0,111654.5,16.88,Low,Cool,Very High,9976.08,1.3210097129115896,11.62317351713876
Argentina,Wheat,2013,26581.0,591.0,111654.5,16.45,Low,Cool,Very High,9721.949999999999,0.2380626122313724,11.62317351713876
Argentina,Wheat,2013,26581.0,591.0,111654.5,16.88,Low,Cool,Very High,9976.08,0.2380626122313724,11.62317351713876
Armenia,Maize,1992,32344.0,562.0,8.0,7.44,Low,Cold,Low,4181.280000000001,3593.777777777778,2.1972245773362196
Armenia,Potatoes,1992,111301.0,562.0,8.0,7.44,Low,Cold,Low,4181.280000000001,12366.777777777777,2.1972245773362196
Armenia,Wheat,1992,21600.0,562.0,8.0,7.44,Low,Cold,Low,4181.280000000001,2400.0,2.1972245773362196
Armenia,Maize,1993,32261.0,562.0,8.0,7.69,Low,Cold,Low,4321.780000000001,3584.5555555555557,2.1972245773362196
Armenia,Potatoes,1993,134416.0,562.0,8.0,7.69,Low,Cold,Low,4321.780000000001,14935.111111111111,2.1972245773362196
Armenia,Wheat,1993,22257.0,562.0,8.0,7.69,Low,Cold,Low,4321.780000000001,2473.0,2.1972245773362196
Armenia,Maize,1994,32667.0,562.0,23.0,8.84,Low,Cold,Low,4968.08,1361.125,3.1780538303479458
Armenia,Potatoes,1994,131195.0,562.0,23.0,8.84,Low,Cold,Low,4968.08,5466.458333333333,3.1780538303479458
Armenia,Wheat,1994,17842.0,562.0,23.0,8.84,Low,Cold,Low,4968.08,743.4166666666666,3.1780538303479458
Armenia,Maize,1995,18261.0,562.0,23.9,9.76,Low,Cold,Low,5485.12,733.3734939759037,3.214867803470662
Armenia,Potatoes,1995,131196.0,562.0,23.9,9.76,Low,Cold,Low,5485.12,5268.915662650603,3.214867803470662
Armenia,Wheat,1995,25480.0,562.0,23.9,9.76,Low,Cold,Low,5485.12,1023.2931726907631,3.214867803470662
Armenia,Maize,1996,22239.0,562.0,32.0,9.55,Low,Cold,Low,5367.1,673.9090909090909,3.4965075614664802
Armenia,Potatoes,1996,129626.0,562.0,32.0,9.55,Low,Cold,Low,5367.1,3928.060606060606,3.4965075614664802
Armenia,Wheat,1996,23569.0,562.0,32.0,9.55,Low,Cold,Low,5367.1,714.2121212121212,3.4965075614664802
Armenia,Maize,1997,45548.0,562.0,41.46,9.1,Low,Cold,Low,5114.2,1072.7272727272727,3.74856245627511
Armenia,Potatoes,1997,109362.0,562.0,41.46,9.1,Low,Cold,Low,5114.2,2575.647668393782,3.74856245627511
Armenia,Wheat,1997,17009.0,562.0,41.46,9.1,Low,Cold,Low,5114.2,400.58878944889307,3.74856245627511
Armenia,Maize,1998,26082.0,562.0,50.92,10.28,Low,Cool,Low,5777.36,502.3497688751926,3.9497040723958348
Armenia,Potatoes,1998,134409.0,562.0,50.92,10.28,Low,Cool,Low,5777.36,2588.771186440678,3.9497040723958348
Armenia,Wheat,1998,20651.0,562.0,50.92,10.28,Low,Cool,Low,5777.36,397.74653312788905,3.9497040723958348
Armenia,Maize,1999,40303.0,562.0,60.38,10.11,Low,Cool,Low,5681.82,656.614532420984,4.1170840491915905
Armenia,Potatoes,1999,130618.0,562.0,60.38,10.11,Low,Cool,Low,5681.82,2128.022157054415,4.1170840491915905
Armenia,Wheat,1999,19466.0,562.0,60.38,10.11,Low,Cool,Low,5681.82,317.1391332681655,4.1170840491915905
Armenia,Maize,2000,23178.0,562.0,69.85,9.68,Low,Cold,Low,5440.16,327.1418489767114,4.260564966136689
Armenia,Potatoes,2000,87349.0,562.0,69.85,9.68,Low,Cold,Low,5440.16,1232.8722653493296,4.260564966136689
Armenia,Wheat,2000,16679.0,562.0,69.85,9.68,Low,Cold,Low,5440.16,235.41284403669727,4.260564966136689
Armenia,Maize,2001,37913.0,562.0,79.31,10.18,Low,Cool,Low,5721.16,472.0831776864649,4.38589414620037
Armenia,Potatoes,2001,114619.0,562.0,79.31,10.18,Low,Cool,Low,5721.16,1427.2070725936994,4.38589414620037
Armenia,Wheat,2001,22263.0,562.0,79.31,10.18,Low,Cool,Low,5721.16,277.2132984684348,4.38589414620037
Armenia,Maize,2002,37380.0,562.0,88.77,9.41,Low,Cold,Low,5288.42,416.3974601760054,4.497250843768597
Armenia,Potatoes,2002,122814.0,562.0,88.77,9.41,Low,Cold,Low,5288.42,1368.0962459619027,4.497250843768597
Armenia,Wheat,2002,23877.0,562.0,88.77,9.41,Low,Cold,Low,5288.42,265.9797259663585,4.497250843768597
Armenia,Maize,2004,61791.0,562.0,204.77,9.55,Low,Cold,Low,5367.1,300.29158769499924,5.32675904017934
Armenia,Potatoes,2004,161509.0,562.0,204.77,9.55,Low,Cold,Low,5367.1,784.9006171939544,5.32675904017934
Armenia,Wheat,2004,23416.0,562.0,204.77,9.55,Low,Cold,Low,5367.1,113.79695776838217,5.32675904017934
Armenia,Maize,2005,44692.0,562.0,220.51,9.58,Low,Cold,Low,5383.96,201.76064286036748,5.4004677351929695
Armenia,Potatoes,2005,164459.0,562.0,220.51,9.58,Low,Cold,Low,5383.96,742.4450363414744,5.4004677351929695
Armenia,Wheat,2005,20252.0,562.0,220.51,9.58,Low,Cold,Low,5383.96,91.42702361067221,5.4004677351929695
Armenia,Maize,2006,33271.0,562.0,227.55,9.89,Low,Cold,Low,5558.18,145.57427258805512,5.431755004777753
Armenia,Potatoes,2006,163418.0,562.0,227.55,9.89,Low,Cold,Low,5558.18,715.0207831984249,5.431755004777753
Armenia,Wheat,2006,14627.0,562.0,227.55,9.89,Low,Cold,Low,5558.18,63.999124917961055,5.431755004777753
Armenia,Maize,2007,53262.0,562.0,241.71,9.44,Low,Cold,Low,5305.28,219.44707675827118,5.491867315015168
Armenia,Potatoes,2007,184719.0,562.0,241.71,9.44,Low,Cold,Low,5305.28,761.0687651930286,5.491867315015168
Armenia,Wheat,2007,25837.0,562.0,241.71,9.44,Low,Cold,Low,5305.28,106.4521445346298,5.491867315015168
Armenia,Maize,2008,53424.0,562.0,218.2,9.51,Low,Cold,Low,5344.62,243.7226277372263,5.389984555073861
Armenia,Potatoes,2008,189096.0,562.0,218.2,9.51,Low,Cold,Low,5344.62,862.6642335766423,5.389984555073861
Armenia,Wheat,2008,24322.0,562.0,218.2,9.51,Low,Cold,Low,5344.62,110.9580291970803,5.389984555073861
Armenia,Maize,2009,57763.0,562.0,198.36,9.67,Low,Cold,Low,5434.54,289.7421749598716,5.295112235599088
Armenia,Potatoes,2009,185496.0,562.0,198.36,9.67,Low,Cold,Low,5434.54,930.4574638844301,5.295112235599088
Armenia,Wheat,2009,22374.0,562.0,198.36,9.67,Low,Cold,Low,5434.54,112.22913322632424,5.295112235599088
Armenia,Maize,2010,46724.0,562.0,278.72,11.31,Low,Cool,Low,6356.22,167.03846703846702,5.633789102835666
Armenia,Potatoes,2010,170146.0,562.0,278.72,11.31,Low,Cool,Low,6356.22,608.2725582725582,5.633789102835666
Armenia,Wheat,2010,21192.0,562.0,278.72,11.31,Low,Cool,Low,6356.22,75.76147576147575,5.633789102835666
Armenia,Maize,2011,54257.0,562.0,278.72,8.93,Low,Cold,Low,5018.66,193.96896896896894,5.633789102835666
Armenia,Potatoes,2011,194426.0,562.0,278.72,8.93,Low,Cold,Low,5018.66,695.073645073645,5.633789102835666
Armenia,Wheat,2011,28800.0,562.0,278.72,8.93,Low,Cold,Low,5018.66,102.96010296010294,5.633789102835666
